512900887,NULL,NULL,112405398771128,"Shelby Township, Michigan",105479049486624,"Ann Arbor, Michigan",2
515557784,female,NULL,109346209083947,"Roselle, Illinois",105674782800210,"Wichita, Kansas",NULL
515782204,male,NULL,114952118516947,"San Francisco, California",105479049486624,"Ann Arbor, Michigan",1
520145769,female,NULL,NULL,NULL,NULL,NULL,NULL
520604197,female,1979,105923419438391,"Augusta, Maine",105923419438391,"Augusta, Maine",NULL
524622039,male,NULL,NULL,NULL,NULL,NULL,NULL
526295464,female,NULL,NULL,NULL,NULL,NULL,NULL
527020380,male,NULL,NULL,NULL,NULL,NULL,NULL
532031288,female,NULL,NULL,NULL,NULL,NULL,NULL
533601286,female,NULL,106514006053250,"Kyoto, Japan",105479049486624,"Ann Arbor, Michigan",NULL
534974545,male,NULL,NULL,NULL,NULL,NULL,NULL
535701636,female,NULL,112222822122196,"Little Rock, Arkansas",112222822122196,"Little Rock, Arkansas",NULL
538652126,male,NULL,NULL,NULL,105479049486624,"Ann Arbor, Michigan",8
547702927,female,1989,109870912368806,"Ottawa, Ontario",105479049486624,"Ann Arbor, Michigan",NULL
548558827,male,NULL,109625339057215,"Walnut, California",105479049486624,"Ann Arbor, Michigan",2
561397183,female,NULL,104105372960172,"Potomac, Maryland",108758579156273,St Andrews,7
564667061,female,1987,105923419438391,"Augusta, Maine",105923419438391,"Augusta, Maine",NULL
568175916,female,NULL,NULL,NULL,NULL,NULL,NULL
574238442,female,1989,106377336067638,"Bangalore, India",105479049486624,"Ann Arbor, Michigan",7
582032761,female,NULL,NULL,NULL,NULL,NULL,NULL
584607339,female,NULL,NULL,NULL,NULL,NULL,NULL
585470976,male,NULL,105479049486624,"Ann Arbor, Michigan",NULL,NULL,NULL
587731958,female,NULL,105599339473345,"Red Bluff, California",105479049486624,"Ann Arbor, Michigan",NULL
593978695,male,1985,110941395597405,"Toronto, Ontario",110893392264912,"Barrie, Ontario",24
595540534,male,1983,112749005406798,"Stigler, Oklahoma",112358675446636,"Ypsilanti, Michigan",2
595627871,female,NULL,NULL,NULL,NULL,NULL,NULL
596425606,male,1985,NULL,NULL,105923419438391,"Augusta, Maine",NULL
608637746,female,NULL,109748972377870,"Syracuse, New York",109809949045100,"East Syracuse, New York",NULL
619872889,female,1985,107603329262313,"Pittsfield, Maine",106267792738602,"Windsor, Maine",NULL
634406418,male,NULL,NULL,NULL,NULL,NULL,NULL
634581503,female,1989,107838192572373,"Saginaw, Michigan",112358675446636,"Ypsilanti, Michigan",5
645525740,male,NULL,NULL,NULL,NULL,NULL,NULL
653609710,female,1950,NULL,NULL,NULL,NULL,NULL
656937598,female,1991,NULL,NULL,NULL,NULL,NULL
661657915,female,NULL,104054279631781,"Downingtown, Pennsylvania",105479049486624,"Ann Arbor, Michigan",NULL
662204664,female,NULL,112815255400918,"Jackson, Michigan",108071512553616,"Monroe, Michigan",3
670063156,female,NULL,NULL,NULL,105479049486624,"Ann Arbor, Michigan",NULL
670195369,female,NULL,109498995743032,"Placentia, California",107572595931951,"Madison, Wisconsin",25
678006954,male,NULL,NULL,NULL,103137409726423,"Captiva, Florida",1
678893972,male,1985,107338215969064,"West Pawlet, Vermont",112336492111742,"Schenectady, New York",5
688340779,male,1990,115837015097302,"Bhopal, Madhya Pradesh",105479049486624,"Ann Arbor, Michigan",NULL
705324917,male,NULL,NULL,NULL,NULL,NULL,NULL
707638707,female,NULL,NULL,NULL,NULL,NULL,NULL
710315451,male,NULL,106007332772985,"Shenzhen, Guangdong",105479049486624,"Ann Arbor, Michigan",NULL
721296482,male,1989,109373825756448,"Fairfax, Virginia",109373825756448,"Fairfax, Virginia",NULL
721585988,male,1991,108126725874416,"Duxbury, Massachusetts",108126725874416,"Duxbury, Massachusetts",11
730571118,female,1965,106021666096708,"Toledo, Ohio",112262865457575,"Dexter, Michigan",NULL
766620028,male,NULL,NULL,NULL,105479049486624,"Ann Arbor, Michigan",NULL
774795474,male,1984,105923419438391,"Augusta, Maine",105923419438391,"Augusta, Maine",NULL
774845141,female,1987,105923419438391,"Augusta, Maine",105923419438391,"Augusta, Maine",NULL
776222565,male,1986,105923419438391,"Augusta, Maine",108251189197758,"West Palm Beach, Florida",NULL
776583489,male,1987,105923419438391,"Augusta, Maine",105923419438391,"Augusta, Maine",1
791910044,male,NULL,116087261735365,"Port of Spain, Trinidad and Tobago",103137409726423,"Captiva, Florida",NULL
796190098,male,NULL,NULL,NULL,NULL,NULL,NULL
798919227,male,NULL,105923419438391,"Augusta, Maine",105923419438391,"Augusta, Maine",NULL
799735028,female,NULL,NULL,NULL,105479049486624,"Ann Arbor, Michigan",NULL
806390505,female,NULL,NULL,NULL,NULL,NULL,NULL
811117467,female,1967,108284282528586,"Providence, Rhode Island",108031199219412,"Gardiner, Maine",NULL
827815827,male,NULL,106557256044625,"Alleghenyville, Pennsylvania",109621475730251,"Lancaster, Pennsylvania",3
1004252581,female,1976,108126725874416,"Duxbury, Massachusetts",108574335832967,"Canton, Massachusetts",25
1005226671,female,NULL,NULL,NULL,NULL,NULL,NULL
1023691597,male,NULL,NULL,NULL,NULL,NULL,NULL
1035865891,male,NULL,NULL,NULL,106078429431815,"London, United Kingdom",NULL
1036380400,male,NULL,112381992107698,Visakhapatnam,NULL,NULL,NULL
1039797966,female,NULL,NULL,NULL,NULL,NULL,NULL
1052223464,male,NULL,109556245728681,"Millbrook, New York",105479049486624,"Ann Arbor, Michigan",NULL
1054590123,male,1990,105634339470994,"Jamul, California",105479049486624,"Ann Arbor, Michigan",NULL
1067970203,male,NULL,NULL,NULL,NULL,NULL,NULL
1077218467,female,NULL,105923419438391,"Augusta, Maine",112606422085862,"Portland, Maine",15
1081831388,female,NULL,NULL,NULL,NULL,NULL,NULL
1088680976,female,NULL,NULL,NULL,109748972377870,"Syracuse, New York",8
1107205998,male,NULL,112402658772615,"Darien, Connecticut",105518679483096,"Westerly, Rhode Island",NULL
1107431329,female,NULL,109610822397935,Medvezhyegorsk,105479049486624,"Ann Arbor, Michigan",NULL
1109688656,NULL,1931,109748972377870,"Syracuse, New York",109748972377870,"Syracuse, New York",NULL
1118948225,male,1970,104100459627238,"Clinton, Maine",104100459627238,"Clinton, Maine",25
1127160901,male,1965,108424279189115,"New York, New York",112358675446636,"Ypsilanti, Michigan",24
1128221240,male,1980,107453995950866,"Lynn, Massachusetts",106003956105810,"Boston, Massachusetts",NULL
